"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"Design and Implementation of Configuration Memory SEU-Tolerant Viterbi Decoders in SRAM-Based FPGAs","Z. Gao; J. Zhu; R. Han; Z. Xu; A. Ullah; P. Reviriego","Tianjin University, Tianjin, China; Tianjin University, Tianjin, China; Tianjin University, Tianjin, China; Beijing Information Science and Technology University, Beijing, China; Sir Syed CASE Institutek of Technology, Islamabad, Pakistan; Universidad Carlos III de Madrid, Leganés, Spain",IEEE Transactions on Nanotechnology,"23 Jul 2019","2019","18","","691","699","A Viterbi decoder is used in many communication receivers to efficiently decode the received signal that has been convolutional encoded in the transmitter. This decoding corrects errors that occur due to noise and other imperfections in the channel and is key to achieve a low bit error rate. If the decoder is implemented on a SRAM-based field-programmable gate array (SRAM-FPGA), the radiation-induced soft errors can affect the operation of the Viterbi decoder by corrupting the configuration memory, which can change the circuit functionality and will not be corrected unless the FPGA is reconfigured. This makes the protection of Viterbi decoders implemented on SRAM-based FPGAs an important issue. In this paper, first, fault injection experiments are conducted to study the effects of soft errors on the configuration memory of an SRAM-FPGA implemented Viterbi decoder. Then, an efficient protection technique is proposed and evaluated showing that it can provide an efficient protection with a lower resource usage than the traditional triple modular redundancy approach.","1941-0085","","10.1109/TNANO.2019.2925872","National Natural Science Foundation of China(grant numbers:61501321,61620106001); Tianjin Science and Technology Committee(grant numbers:17ZXRGGX00160); TEXEO Project(grant numbers:TEC2016-80339-R); Spanish Ministry of Economy and Competitivity; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8758450","Viterbi decoding;FPGA;fault tolerance;single event upset;duplication with comparison","Decoding;Viterbi algorithm;Measurement;Convolutional codes;Random access memory;Field programmable gate arrays;Single event upsets","","19","","31","IEEE","9 Jul 2019","2019","","IEEE","IEEE Journals"
"Simulation Investigation of the Diffusion Enhancement Effects in FinFET With Graded Fin Width","M. Zhang; Y. Guo; J. Chen; J. Zhang; Y. Tong","College of Electronic and Optical Engineering, College of Microelectronics and the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering, College of Microelectronics and the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering, College of Microelectronics and the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering, College of Microelectronics and the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology, Nanjing University of Posts and Telecommunications, Nanjing, China; College of Electronic and Optical Engineering, College of Microelectronics and the National and Local Joint Engineering Laboratory of RF Integration and Micro-Assembly Technology, Nanjing University of Posts and Telecommunications, Nanjing, China",IEEE Transactions on Nanotechnology,"24 Jul 2019","2019","18","","700","703","FinFET shows superior gate control capability but suffers degradation in current driving capability. In this letter, we demonstrate the significant diffusion enhancement effects in FinFET with graded fin width. The FinFET with graded fin width, named diffusion enhancement FinFET (DE FinFET), is expected to improve the current driving capability. The three-dimensional numerical simulations and a simple theoretical modeling are implemented to explore the physical mechanism of the diffusion enhancement effects. Compared to the conventional FinFET, the DE FinFET improves the gm by 37% and increases the Ion by 33%. Moreover, the DE FinFET also presents 46% enhancement in gm2/Id and 35% rise in ft. Thus, the DE FinFET exhibits promising potential in the analog/RF regime.","1941-0085","","10.1109/TNANO.2019.2927763","National Natural Science Foundation of China(grant numbers:61574081,61704084); Natural Science Foundation of Jiangsu Province(grant numbers:17KJB510042); Graduate students research innovation program of Jiangsu Province(grant numbers:46106CX18029); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8764589","Diffusion enhancement;FinFET;graded fin width;current driving capability","FinFETs;Current density;Logic gates;Ions;Electric fields;Silicon;Degradation","","4","","22","IEEE","16 Jul 2019","2019","","IEEE","IEEE Journals"
"Mask Technique for Fast and Efficient Training of Binary Resistive Crossbar Arrays","M. E. Fouda; S. Lee; J. Lee; A. Eltawil; F. Kurdahi","Department of EECS, University of California–Irvine, Irvine, USA; School of ECE, Ulsan National Institute of Science and Technology, Ulsan, South Korea; School of ECE, Ulsan National Institute of Science and Technology, Ulsan, South Korea; Department of EECS, University of California–Irvine, Irvine, USA; Department of EECS, University of California–Irvine, Irvine, USA",IEEE Transactions on Nanotechnology,"25 Jul 2019","2019","18","","704","716","Resistive crossbar arrays, despite their advantages such as parallel processing, low power, and high density, suffer from the sneak path problem created by IR voltage drops. The crossbar non-idealities considerably degrade the accuracy of matrix multiplication operation, which is the cornerstone of hardware accelerated neural networks. In this paper, we propose a novel technique to capture the sneak path problem to enable off-chip learning and weight transfer. The proposed technique can be easily integrated into any neural network training framework. Performance results show a significant improvement after retraining the network with the proposed mask technique. Two mask solutions have been proposed and studied to capture the sneak path problem in resistive crossbar arrays. Both mask solutions were successfully able to achieve classification accuracy close to the baseline accuracy. The tradeoffs between the two solutions are discussed and compared in terms of accuracy, power, and area.","1941-0085","","10.1109/TNANO.2019.2927493","National Science Foundation(grant numbers:1710746); National Research Foundation of Korea; Ministry of Science, ICT and Future Planning(grant numbers:2016M3A7B4909668); Basic Science Research Program through NRF; Ministry of Education(grant numbers:NRF-2017R1D1A1B03033591); Free Innovative Research Fund(grant numbers:1.170067.01); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8763919","RRAMs;memristors;neural networks;mask;binary;BNNs;neuromorphic hardware;sneak path;IR drop","Wires;Resistance;Neurons;Capacitance;Biological neural networks;Training;Hardware","","40","","30","IEEE","15 Jul 2019","2019","","IEEE","IEEE Journals"
"Performance and Aging Aware Resource Allocation for Concurrent GPU Applications Under Process Variation","Z. -G. Tasoulas; I. Anagnostopoulos","Department of Electrical and Computer Engineering, Southern Illinois University, Carbondale, IL, USA; Department of Electrical and Computer Engineering, Southern Illinois University, Carbondale, IL, USA",IEEE Transactions on Nanotechnology,"25 Jul 2019","2019","18","","717","727","Platform heterogeneity prevails as a solution to the throughput and computational challenges imposed by parallel applications and technology scaling. Number-crunching or computationally intensive applications can achieve high performance when executed on a GPU. Although time multitasking is broadly available for GPUs, spatial multitaskingis not extensively explored. Randomly pairing concurrent applications and equally dividing resources among them can lead to poor performance and high divergence in the aging of the computational components. Low performance results from inefficient utilization of the available hardware, while unbalanced aging increases the probability of system failure. Additionally, process variation intensifies the effects on aging. In this paper, we present a methodology to efficiently allocate streaming multiprocessors for concurrent GPU applications. This paper considers process variation and takes actions both at the application and the kernel level. Experimental results show up to 23% and 14% higher throughput, compared to an aging aware and a performance/aging aware approach, respectively, while the relative delay deviation is reduced up to 5.9× and 4.9×, respectively.","1941-0085","","10.1109/TNANO.2019.2928268","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8765598","GPU;streaming multiprocessor;aging;throughput;process variation;spatial multitasking","Aging;Graphics processing units;Throughput;Kernel;Negative bias temperature instability;Thermal variables control;Delays","","6","","46","IEEE","17 Jul 2019","2019","","IEEE","IEEE Journals"
"Ligand Exchange Functionalization of CIS Quantum Dots for CIS/ZnO Film Heterojunctions","Y. Zheng; B. Sadeghimakki; J. A. L. Brunning; S. Sivoththaman","Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada; Department of Electrical and Computer Engineering, University of Waterloo, Waterloo, Canada",IEEE Transactions on Nanotechnology,"25 Jul 2019","2019","18","","728","733","Colloidal quantum dots (QD) are rapidly making their way into several optoelectronic applications. While Cd- and Pb-based QDs are promising for high-performance devices, toxicity remains a concern. In this regard, Cu-In-S (CIS) QDs provide an alternative option for scalable, commercial production. A low-temperature, high-throughput process was used to synthesize CIS QDs with 1-dodecanethiol (DDT) ligands. While QD synthesis with a DDT ligand is facile, there are drawbacks when it comes to device implementation and interfacing with electron transport films such as ZnO. A ligand exchange process was employed to replace the DDT ligands in the as-synthesized QDs with 3-mercaptopropionic acid (MPA); owing to the short and bifunctional nature of the MPA molecules, this process improved the surface adhesion and carrier transport to ZnO. I-V measurements on planar structures showed the significance of ligand exchange in CIS QDs for heterojunction device implementation.","1941-0085","","10.1109/TNANO.2019.2927951","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8764585","Quantum dots;copper indium sulfide;ligand exchange;colloidal solution;photodetectors","II-VI semiconductor materials;Zinc oxide;Absorption;Sediments;Methanol;Quantum dots;Surface treatment","","4","","41","IEEE","16 Jul 2019","2019","","IEEE","IEEE Journals"
"Digital Metasurface Based on Graphene: An Application to Beam Steering in Terahertz Plasmonic Antennas","S. E. Hosseininejad; K. Rouhi; M. Neshat; A. Cabellos-Aparicio; S. Abadal; E. Alarcón","School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; School of Electrical Engineering, Iran University of Science and Technology, Tehran, Iran; School of Electrical and Computer Engineering, University of Tehran, Tehran, Iran; NaNoNetworking Center in Catalonia (N3Cat), Universitat Politècnica de Catalunya, Barcelona, Spain; NaNoNetworking Center in Catalonia (N3Cat), Universitat Politècnica de Catalunya, Barcelona, Spain; NaNoNetworking Center in Catalonia (N3Cat), Universitat Politècnica de Catalunya, Barcelona, Spain",IEEE Transactions on Nanotechnology,"26 Jul 2019","2019","18","","734","746","Metasurfaces, the two-dimensional counterpart of metamaterials, have caught great attention thanks to their powerful capabilities on manipulation of electromagnetic waves. Recent times have seen the emergence of a variety of metasurfaces exhibiting not only countless functionalities, but also a reconfigurable response. Additionally, digital or coding metasurfaces have revolutionized the field by describing the device as a matrix of discrete building block states, thus drawing clear parallelisms with information theory and opening new ways to model, compose, and (re)program advanced metasurfaces. This paper joins the reconfigurable and digital approaches, and presents a metasurface that leverages the tunability of graphene to perform beam steering at terahertz frequencies. A comprehensive design methodology is presented encompassing technological, unit cell design, digital metamaterial synthesis, and programmability aspects. By setting up and dynamically adjusting a phase gradient along the metasurface plane, the resulting device achieves beam steering at all practical directions. The proposed design is studied through analytical models and validated numerically, showing beam widths and steering errors well below 10° and 5% in most cases. Finally, design guidelines are extracted through a scalability analysis involving the metasurface size and number of unit cell states.","1941-0085","","10.1109/TNANO.2019.2923727","Iran's National Elites Foundation; Spanish Ministry of Economía y Competitividad(grant numbers:PCIN-2015-012); ICREA under the ICREA Academia programme; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8745693","Beam steering;digital metasurfaces;graphene;plasmonics;terahertz frequencies","Graphene;Beam steering;Encoding;Metamaterials;Design methodology;Tuning","","120","","64","IEEE","25 Jun 2019","2019","","IEEE","IEEE Journals"
"Fabrication and Charge Deduction Based Sensitivity Analysis of GaN MOS-HEMT Device for Glucose, MIG, C-erbB-2, KIM-1, and PSA Detection","A. Varghese; C. Periasamy; L. Bhargava","Department of Electronics and Communication Engineering, Malaviya National Institute of Technology, Jaipur, India; Department of Electronics and Communication Engineering, Malaviya National Institute of Technology, Jaipur, India; Department of Electronics and Communication Engineering, Malaviya National Institute of Technology, Jaipur, India",IEEE Transactions on Nanotechnology,"26 Jul 2019","2019","18","","747","755","This paper presents the applicability of a high-resolution AlGaN/AlN/GaN metal oxide semiconductor-high electron mobility transistor (MOS-HEMT) for multiple bio detection and analysis of its sensitivity through a charge deduction based approach. The biomarkers of interest chosen in this paper include c-erbB-2, the breast cancer biomarker whose detection from saliva has been modeled. In this approach, the effective gate bias deduced through the model is applied to the fabricated device. High sensitivity of 0.054 mA/μgmL-1, about nine times higher than the existing/conventional device, is attained here due to the modification of device epi design and use of MOS-gate. Similarly equivalent gate bias/interface charge has been deduced for other biomarkers such as prostate specific antigen, kidney injury molecule, monokine induced by interferon gamma, and glucose oxidase Enzyme, and effective sensitivities of 0.91 mA/μgmL-1, 0.254 mA/μgmL-1, 0.48 mA/ngmL-1, and 2.06 mA/mmolL-1, respectively, have been attained. The aim of the paper is developing an analytical model to analyze the sensitivity of the fabricated MOS-HEMT device with Al2O3 as gate dielectric (using on wafer testing) before the real packaging or sample introduction to ensure the device usability as a sensor for a dedicated detection. The methodology used here has been validated by comparison of the device sensitivity with real-time pH detection sensitivity. The device showcases high sensitivity of 1.83 mA/pH. The comparison of sensitivity with existing systems proves that the fabricated device overpowers the existing systems with huge marginal increase in sensitivities attained.","1941-0085","","10.1109/TNANO.2019.2928308","DST-SERB(grant numbers:YSS/2015/000174); Young Faculty Research Fellowship under Visvesvaraya PhD Scheme(grant numbers:PhDMLA-4(17)/2014); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8766110","AlGaN/GaN HEMT;biosensor;c-erbB-2;glucose;KIM;MIG;multi-detection;PSA","Logic gates;Sensitivity;HEMTs;Sensors;Gallium nitride;Biological system modeling;Fabrication","","53","","36","IEEE","18 Jul 2019","2019","","IEEE","IEEE Journals"
"Ultra-Low Power Pulse-Triggered CNTFET-Based Flip-Flop","A. Karimi; A. Rezai; M. M. Hajhashemkhani","ACECR Institute of Higher Education, Isfahan, Iran; ACECR Institute of Higher Education, Isfahan, Iran; ACECR Institute of Higher Education, Isfahan, Iran",IEEE Transactions on Nanotechnology,"30 Jul 2019","2019","18","","756","761","Reducing the power consumption and scaling the devices are the important concerns of today's electronics. Flip-Flop (FF) is one of the basic elements in electronic devices. Thus, the performance of the electronic devices is improved by improving these qualities in the FFs. In this paper, a novel pulse-triggered CNTFET-based D-Flip-Flop structure is proposed. This structure utilizes signal feed through technique to reduce the “0” to “1” transition, which requires only one CNTFET. Moreover, the discharging path is optimized to reduce the delay time for “1” to “0” transition by using only two CNTFETs. The novel structure is simulated in Hspice using Stanford model. The output results prove that the performance of the proposed structure is improved greatly in terms of power consumption, D-to-Q delay, the power-delay product, and the number of required transistors in comparison with other pulse-triggered Flip-Flop structures.","1941-0085","","10.1109/TNANO.2019.2929233","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8768336","Flip-flops;CNTFET;PDP;nanotechnology;pulse triggered;low power design;signal feed through technique","CNTFETs;Flip-flops;Power demand;Delays;Feeds;FinFETs","","26","","35","IEEE","22 Jul 2019","2019","","IEEE","IEEE Journals"
"Fully Analytical Compact Model for the I–V Characteristics of Large Radius Junctionless Nanowire FETs","R. Ragi; M. A. Romero","Department of Electrical and Computer Engineering, EESC-USP, São Carlos, University of Sao Paulo, Brazil; Department of Electrical and Computer Engineering, EESC-USP, São Carlos, University of Sao Paulo, Brazil",IEEE Transactions on Nanotechnology,"5 Aug 2019","2019","18","","762","769","In this paper, we developed an analytical model for the I-V characteristics of junctionless nanowire FETs (JLNWFETs) in which the radius of the nanowire is large enough to allow quantum confinement effects to be neglected. The model is valid for all bias regimes, subthreshold, depletion and accumulation, and it is fully analytical, do not requiring the numerical solution of integrals or transcendental equations. Our compact model is validated in comparison to available results in the literature, with agreement equivalent to much more complex approaches.","1941-0085","","10.1109/TNANO.2019.2926041","Brazilian Research Council (CNPq)(grant numbers:303708/2017-4); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8758876","nanowire;analytical modeling;junctionless transistors;FETs;compact model","Logic gates;Numerical models;Analytical models;Mathematical model;Transistors;Threshold voltage;Nanoscale devices","","5","","13","IEEE","10 Jul 2019","2019","","IEEE","IEEE Journals"
"Probing Lead Ion Contamination in Aqueous Solution Through Bio-Inspired Surface Modification of Gold Nanoparticles on D-Shaped Fiber","B. S. Boruah; R. Biswas","Applied Optics and Photonics Laboratory, Department of Physics, Tezpur University, Tezpur, India; Applied Optics and Photonics Laboratory, Department of Physics, Tezpur University, Tezpur, India",IEEE Transactions on Nanotechnology,"5 Aug 2019","2019","18","","770","775","A key challenge for detection circuits is the capability of rapidly quantifying target molecules with lower level of limit of detection. An additional obstacle in this direction is also the ease of fabrication of sensing probes. In such cases, D-shaped optical fiber probe can be utilized to shrink the footprint as well as provide ample scope of surface modification of the sensing surface. The detection of D-shaped fiber probe functionalized by chitosan modified gold nanoparticle is comprehensively and procedurally investigated and demonstrated toward detection of lead ions. Through adoption of a very inexpensive intensity interrogation approach, the scheme renders limit of detection of 2 ppb, with a remarkable linearity of ~0.98 within a range 1-20 ppb. Even in presence of interfering ions, the scheme provides brilliant selectivity toward lead, suggesting the potential for this scheme in integrated photonic architectures.","1941-0085","","10.1109/TNANO.2019.2929058","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8768348","Intensity modulation;light sources;optical fiber devices;optical fibers;optical sensors","Probes;Ions;Lead;Optical fiber sensors;Optical fibers;Gold","","13","","39","IEEE","22 Jul 2019","2019","","IEEE","IEEE Journals"
"Highly Flexible and Mechanically Robust Ultrathin Au Grid as Electrodes for Flexible Organic Light-Emitting Devices","F. -S. Yi; Y. -G. Bi; X. -L. Zhang; D. Yin; Y. -F. Liu; J. Feng; H. -B. Sun","State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Integrated Optoelectronics, College of Electronic Science and Engineering, Jilin University, Changchun, China; State Key Lab of Precision Measurement Technology and Instruments, Department of Precision Instrument, Tsinghua University, Beijing, China",IEEE Transactions on Nanotechnology,"7 Aug 2019","2019","18","","776","780","We report a highly flexible ultrathin Au grid with high mechanical robustness as transparent electrode for flexible organic light-emitting devices (OLEDs). The grids are introduced to an ultrathin Au film to improve its optical transmittance and mechanical performance. With the line width of 15 μm and the gap width of 30 μm, the optimal ultrathin Au grid presents a desirable transmittance of 88.7% at 550 nm and a sheet resistance of 36 Ω/sq. Owing to the reduced tensile stress by the ultrathin grid patterns, the flexible ultrathin Au grid exhibits extraordinary mechanical stability with maintained conductivity after 48 000 bending cycles under a bending radius of 1 mm. Flexible OLEDs with high flexibility and mechanical robustness have been obtained using the ultrathin Au grid as the transparent anode by maintaining 92% initial efficiency after 4200 bending cycles. Moreover, flexible OLEDs exhibit a significantly improved current efficiency in comparison to the devices based on the continuous Au or traditional ITO anode.","1941-0085","","10.1109/TNANO.2019.2928689","National Key Research and Development Program of China and National Natural Science Foundation of China (NSFC)(grant numbers:2017YFB0404500,61705075,61825402,61675085,61605056); China Postdoctoral Science Foundation(grant numbers:2016M600230); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8767036","Ultrathin Au grid film;flexible transparent electrodes;mechanical robustness;flexible organic light-emitting devices","Gold;Organic light emitting diodes;Anodes;Indium tin oxide;Substrates;Optical films","","6","","51","IEEE","19 Jul 2019","2019","","IEEE","IEEE Journals"
"Enhanced Optoelectronic Properties of Bilayer Graphene/HgCdTe-Based Single- and Dual-Junction Photodetectors in Long Infrared Regime","S. Bansal; A. Das; P. Jain; K. Prakash; K. Sharma; N. Kumar; N. Sardana; N. Gupta; S. Kumar; A. K. Singh","Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India; University of Calcutta, Kolkata, India; Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India; Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India; Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India; Department of Applied Sciences, Punjab Engineering College, Chandigarh, India; Department of Metallurgical and Materials Engineering, Indian Institute of Technology Ropar, Rupnagar, India; Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India; Department of Applied Sciences, Punjab Engineering College, Chandigarh, India; Department of Electronics and Communication Engineering, Punjab Engineering College, Chandigarh, India",IEEE Transactions on Nanotechnology,"7 Aug 2019","2019","18","","781","789","We present novel p+-bilayer graphene (BLG) and mercury cadmium telluride (MCT)-based single- and dual-junction photodetectors, namely, p+-BLG/n--MCT and p+-BLG/n--MCT/n+-MCT, operating in long infrared regime. The optoelectronic characterizations utilizing Silvaco Atlas TCAD are validated by analytical modeling. All the devices demonstrate self-powered mode operation and exhibit more than 106 times enhancement in photocurrent density. The dual-heterojunction photodetector demonstrates rapid photocurrent switching with the rise and fall time of ~0.05 and ~0.013 ps, respectively, than that of single-heterojunction-based photodetectors. The highest external quantum efficiency (QEext), external photocurrent responsivity, and lowest noise equivalent power of 85.8%, 7.33 A/W, and 4.72 × 10-20 W, respectively, are found for the dual-heterojunction photodetector with a wavelength of 10.6 μm at 77 K. Such optimum photodetection performance is attributed to the presence of a huge amount of electric field (180 kV/cm) at n--n+ heterojunction, which accelerates the photogenerated electrons resulting in effective photocurrent. It is further demonstrated that the temperature-dependent QEext with values >100% is due to the carrier multiplication effect in BLG.","1941-0085","","10.1109/TNANO.2019.2931814","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8788465","Bilayer graphene;HgCdTe;heterojunction;infrared;photodetector;quantum efficiency","Photodetectors;Photonic band gap;Heterojunctions;Graphene;Dark current;Tunneling;Performance evaluation","","72","","57","IEEE","5 Aug 2019","2019","","IEEE","IEEE Journals"
"Anodic Niobia Column-like 3-D Nanostructures for Semiconductor Devices","A. Pligovka; A. Lazavenka; G. Gorokh","Research and Development Laboratory 4.10 “Nanotechnologies”, Belarusian State University of Informatics and Radioelectronics, Minsk, Republic of Belarus; Research and Development Laboratory 4.10 “Nanotechnologies”, Belarusian State University of Informatics and Radioelectronics, Minsk, Republic of Belarus; Research and Development Laboratory 4.10 “Nanotechnologies”, Belarusian State University of Informatics and Radioelectronics, Minsk, Republic of Belarus",IEEE Transactions on Nanotechnology,"8 Aug 2019","2019","18","","790","797","Two types of anodic niobia (niobium oxide) column-like three-dimensional (3-D) nanostructures were synthesized by anodization in 0.4 mol·dm-3 oxalic acid aqueous solution at 37 V, reanodizing in 1% citric acid aqueous solution up to 300 and 450 V, and chemical etching of magnetron sputter-deposited Al/Nb metal layers. The dependence of the synthesized niobia column-like 3-D nanostructures' morphological properties on formation conditions were defined by scanning electron microscopy. The niobia column-like 3-D nanostructures' electrophysical characteristics were investigated in two measurement schemes. Aluminum layers of 500-nm thickness were used as contact pads. The current-voltage characteristic (I-V) has nonlinear and nonsymmetrical character. The nonsymmetrical I-V reached ~10 V. The breakdown voltages were 80 and 125 V, self-heating begins at voltage direct connection 33 and 60 V, initial resistance at 23 °C was 60 and 120 kΩ, specific resistance to the height of the columns was 87 and 116 Ω·nm-1, and the calculated temperature coefficient of resistance in the range 20-105 °C appeared to be negative and rather low, -1.39·10-2 and -1.28·10-2 K-1, for the niobia column-like 3-D nanostructures reanodized at 300 and 450 V, respectively.","1941-0085","","10.1109/TNANO.2019.2930901","Mobility Scheme for Targeted People-to-People-Contacts(grant numbers:R-ZUFm-39628); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8782150","Porous anodic alumina;niobia (niobium oxide);anodizing;3-dimensional nanostructure;semiconductor","Niobium;Nanostructures;Semiconductor device measurement;Silicon;Resistance;Aluminum","","18","","34","IEEE","30 Jul 2019","2019","","IEEE","IEEE Journals"
"The Behavior Analysis of Magnetoresistive Tunnel Junction Devices in State Space","A. Gholipour; R. Rajaei","Department of Electrical Engineering, Shahid Beheshti University G. C., Tehran, Iran; Department of Electrical Engineering, Shahid Beheshti University G. C., Tehran, Iran",IEEE Transactions on Nanotechnology,"8 Aug 2019","2019","18","","798","805","The behavior of magnetoresistive tunnel junction (MTJ) devices in the electronic (digital) circuits is governed by several differential equations. The LLG equation determines the dynamic of the magnetic polarization vector which ultimately affects the (anti)parallel resistance of MTJs. This vector differential equation is decomposed into two scalar differential equations. In the proposed method, the differential equations are expressed in the state space and the corresponding well-developed theories are applied. In fact, the device is considered as a multi-input multi-output control system and the qualitative solutions are presented. The state diagram gives an insight into the device behavior. It can provide additional information about the device performance and can be considered as a complementary technique of other available analysis approaches. With this ability, the designer can engineer the MTJ devices for their optimum performance in the circuit. Using this theory, we also suggested a power and performance improving approach for the spin transfer torque MTJ-based logic circuits. To show the efficiencies offered by the proposed method, a STT-MRAM cell and an array are designed and it is shown that better specifications can be achieved in terms of switching time and power dissipation. The reliability issues are also investigated and we show that the proposed power/performance improvement approach can effectively consider the reliability concerns.","1941-0085","","10.1109/TNANO.2019.2931313","University of Shahid Beheshti G. C.(grant numbers:SAD/600/1295); ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8784417","Magnetic tunnel junction (MTJ);Landau-Lifshitz-Gilbert (LLG) differential equation;state space;magnetic random access memory (MRAM)","Differential equations;Magnetic tunneling;Magnetization;Mathematical model;Performance evaluation;Switches;Trajectory","","1","","24","IEEE","1 Aug 2019","2019","","IEEE","IEEE Journals"
"FL-RuNS: A High-Performance and Runtime Reconfigurable Fault-Tolerant Routing Scheme for Partially Connected Three-Dimensional Networks on Chip","A. Coelho; A. Charif; N. -E. Zergainoh; R. Velazco","TIMA Laboratory, University Grenoble Alpes, Grenoble, France; Computing and Design Environment Laboratory, CEA LIST, Gif-sur-Yvette, France; TIMA Laboratory, University Grenoble Alpes, Grenoble, France; TIMA Laboratory, University Grenoble Alpes, Grenoble, France",IEEE Transactions on Nanotechnology,"12 Aug 2019","2019","18","","806","818","Three-dimensional networks on chip (3D-NoCs) have been proposed as an enormously scalable solution to address communication problems in modern systems on chip. Through-silicon via (TSV) is usually adopted as a viable technology enabling vertical connection among NoC layers. However, TSV-based architectures typically exhibit high vulnerability to transient and permanent faults caused by aging effects, thermal violations, manufacturing issues, or even transient fault sources. Therefore, TSV-based architectures call for robust routing schemes capable of sustaining operation under unpredictable failure patterns. In this paper, we introduce FL-RuNS, a fault-tolerant routing scheme for achieving 100% packet delivery under an unconstrained set of runtime and permanent vertical link failures. The proposed scheme uses the concept of vertical link announcement to inform nodes in the network of the health condition of vertical links. This mechanism is able to dynamically and progressively reconfigure the entire network without any packet loss. FL-RuNS requires a very low number of asymmetric virtual channels to achieve both deadlock freedom and reachability. Also, FL-RuNS introduces one-flit-dedicated virtual channels, which are used as an escape buffer in case of TSVs failures. The experimental results have confirmed that FL-RuNS shows better reliability when compared to the recently proposed fault-tolerant routing algorithm. Furthermore, the hardware synthesis performed using a commercial 28-nm technology library shows a reasonable area and power overhead with respect to the non-fault-tolerant baseline.","1941-0085","","10.1109/TNANO.2019.2931271","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8782834","Fault-tolerant routing algorithm;3D Networks-On-Chip;Through-Silicon Vias;partially connected 3D-NoC","Routing;Through-silicon vias;Elevators;Fault tolerance;Fault tolerant systems;Runtime;System recovery","","11","","30","IEEE","31 Jul 2019","2019","","IEEE","IEEE Journals"
